web-scraper-order,web-scraper-start-url,page-link,page-link-href,Nombre_pieces,Nombre_sallebain,Superficie,Adresse
"1716422507-503","https://sn.coinafrique.com/categorie/appartements?page=5","Location appartement 3 pièces - Rufisque","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-rufisque-4740529","Nbre de pièces3","Nbre de salles de bain2","Superficie150","Rufisque, Sénégal"
"1716422509-504","https://sn.coinafrique.com/categorie/appartements?page=5","Location appartement 3  pièces -  Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-4740577","Nbre de pièces6","Nbre de salles de bain3","Superficie150","Almadies, Dakar, Sénégal"
"1716422517-505","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Liberté 6","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-liberte-6-4741209","Nbre de pièces2","Nbre de salles de bain1","","Sicap Liberté, Dakar, Sénégal"
"1716422520-506","https://sn.coinafrique.com/categorie/appartements?page=4","Location studio americain - Point E","https://sn.coinafrique.com/annonce/appartements/location-studio-americain-point-e-4694985","Nbre de pièces2","Nbre de salles de bain1","","Point E, Dakar, Sénégal"
"1716422523-507","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Ouest foire","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ouest-foire-4741277","Nbre de pièces3","Nbre de salles de bain2","Superficie4 m2","Ouest Foire, Dakar, Sénégal"
"1716422525-508","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-point-e-4741359","Superficie150","","","Point E, Dakar, Sénégal"
"1716422528-509","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Sicap Foire","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-sicap-foire-4741401","Nbre de pièces4","Nbre de salles de bain2","Superficie1","Sicap foire, Dakar, Sénégal"
"1716422531-510","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 3 pièces - Dakar","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-dakar-4695225","Nbre de pièces3","Nbre de salles de bain3","Superficie150","Dakar, Sénégal"
"1716422533-511","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 04 pièces - Mbao Villeneuve","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-mbao-villeneuve-4741783","Nbre de pièces4","Nbre de salles de bain3","Superficie150","Mbao, Dakar, Sénégal"
"1716422536-512","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 03 pièces - Liberté","https://sn.coinafrique.com/annonce/appartements/location-appartement-03-pieces-liberte-4741801","Nbre de pièces1","Nbre de salles de bain2","","Sicap Liberté, Dakar, Sénégal"
"1716422538-513","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 04 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-mamelles-4742006","Nbre de pièces4","Nbre de salles de bain3","Superficie70","Mamelles, Dakar, Sénégal"
"1716422541-514","https://sn.coinafrique.com/categorie/appartements?page=4","Vente studio - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/vente-studio-mermoz-sacre-coeur-4695867","Nbre de pièces2","Nbre de salles de bain1","Superficie69","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422544-515","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-4742629","Nbre de pièces4","Nbre de salles de bain3","Superficie155","Almadies, Dakar, Sénégal"
"1716422546-516","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements -Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-ngor-4696793","Nbre de pièces22","Nbre de salles de bain15","Superficie200","Ngor, Dakar, Sénégal"
"1716422549-517","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces -Amitie","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-amitie-4696894","","","","Point E, Dakar, Sénégal"
"1716422552-518","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-point-e-4696907","Nbre de pièces4","Nbre de salles de bain3","","Point E, Dakar, Sénégal"
"1716422555-519","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-4693377","","","","Mamelles, Dakar, Sénégal"
"1716422557-520","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-4694717","Nbre de pièces4","Nbre de salles de bain3","","Ngor, Dakar, Sénégal"
"1716422560-521","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 5 pièces - Sacré-coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-sacre-coeur-4697122","Nbre de pièces5","Nbre de salles de bain4","Superficie12","Sacré-Coeur, Dakar, Sénégal"
"1716422563-522","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-4693410","Nbre de pièces4","Nbre de salles de bain3","","Mamelles, Dakar, Sénégal"
"1716422565-523","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 5 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-4693425","Nbre de pièces5","Nbre de salles de bain4","","Mamelles, Dakar, Sénégal"
"1716422568-524","https://sn.coinafrique.com/categorie/appartements?page=4","Location studio - Ouest foire","https://sn.coinafrique.com/annonce/appartements/location-studio-ouest-foire-4695287","Nbre de pièces2","Nbre de salles de bain1","","Ouest Foire, Dakar, Sénégal"
"1716422570-525","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 3 pièces - Ouest foire","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ouest-foire-4695284","Nbre de pièces3","Nbre de salles de bain2","","Ouest Foire, Dakar, Sénégal"
"1716422572-526","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 3 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ouakam-4694664","","","","Ouakam, Dakar, Sénégal"
"1716422575-527","https://sn.coinafrique.com/categorie/appartements?page=4","Location studios - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-studios-ouakam-4694667","","","","Ouakam, Dakar, Sénégal"
"1716422577-528","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 5 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-4696458","Nbre de pièces5","Nbre de salles de bain4","","Mamelles, Dakar, Sénégal"
"1716422580-529","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ouakam-4694678","Nbre de pièces4","Nbre de salles de bain3","","Ouakam, Dakar, Sénégal"
"1716422582-530","https://sn.coinafrique.com/categorie/appartements?page=4","location appartements 3 pièces - Sacré-Cœur","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-sacre-cur-4700823","Nbre de pièces3","Nbre de salles de bain3","Superficie160","Sacré-Coeur, Dakar, Sénégal"
"1716422585-531","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Batrain","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-batrain-4744034","Nbre de pièces2","Nbre de salles de bain1","","Ouakam, Dakar, Sénégal"
"1716422587-532","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 3 pièces - Sicap liberté","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sicap-liberte-4744042","Nbre de pièces2","Nbre de salles de bain1","","Sicap Liberté, Dakar, Sénégal"
"1716422591-533","https://sn.coinafrique.com/categorie/appartements?page=4","Location studio - Ouakam corniche","https://sn.coinafrique.com/annonce/appartements/location-studio-ouakam-corniche-4694012","Nbre de pièces2","Nbre de salles de bain1","Superficie75 m2","Ouakam, Dakar, Sénégal"
"1716422593-534","https://sn.coinafrique.com/categorie/appartements?page=4","Location studio  - Point E","https://sn.coinafrique.com/annonce/appartements/location-studio-point-e-4744395","Nbre de pièces2","Nbre de salles de bain2","Superficie70","Point E, Dakar, Sénégal"
"1716422596-535","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ouakam-4698185","Nbre de pièces4","Nbre de salles de bain3","","Mamelles, Dakar, Sénégal"
"1716422598-536","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement  4 pièces - Sénégal","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-senegal-4744513","Nbre de pièces5","Nbre de salles de bain2","","Ouakam, Dakar, Sénégal"
"1716422601-537","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-almadies-4695538","Nbre de pièces4","","","Almadies, Dakar, Sénégal"
"1716422604-538","https://sn.coinafrique.com/categorie/appartements?page=4","Location studio - Cité Mourtada VDN","https://sn.coinafrique.com/annonce/appartements/location-studio-cite-mourtada-vdn-4693494","Nbre de pièces2","Nbre de salles de bain1","Superficie85 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422607-539","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 3 pièces -Cité...","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-mourtada-2-vdn-4693525","Nbre de pièces3","Nbre de salles de bain2","Superficie120 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422609-540","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Sacré-coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-sacre-coeur-4746012","Nbre de pièces2","Nbre de salles de bain2","Superficie100","Sacré-Coeur, Dakar, Sénégal"
"1716422612-541","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 4 pièces - Sacré-coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-sacre-coeur-4746014","Nbre de pièces3","Nbre de salles de bain3","Superficie150","Sacré-Coeur, Dakar, Sénégal"
"1716422614-542","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 5 pièces - Mamelles corniche","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-corniche-4699659","Nbre de pièces5","Nbre de salles de bain4","","Mamelles, Dakar, Sénégal"
"1716422617-543","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Ouest foire","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ouest-foire-4746477","Nbre de pièces3","Nbre de salles de bain2","Superficie1","Ouest Foire, Dakar, Sénégal"
"1716422620-544","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 3 pièces - Virage","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-virage-4746508","Nbre de pièces3","Nbre de salles de bain2","Superficie150 m2","Almadies, Dakar, Sénégal"
"1716422623-545","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Mariste","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mariste-4746681","Nbre de pièces4","Nbre de salles de bain3","Superficie100","Mariste, Dakar, Sénégal"
"1716422626-546","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4695295","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422628-547","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 5 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-4695315","Nbre de pièces5","Nbre de salles de bain5","","Mamelles, Dakar, Sénégal"
"1716422632-548","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Mamelles mbackiou faye","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-mbackiou-faye-4695323","Nbre de pièces4","Nbre de salles de bain3","","Mamelles, Dakar, Sénégal"
"1716422635-549","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement F3 et F4  - Centre ville","https://sn.coinafrique.com/annonce/appartements/location-appartement-f3-et-f4-centre-ville-4700207","Nbre de pièces3","Nbre de salles de bain2","","Dakar Plateau, Dakar, Sénégal"
"1716422638-550","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4700259","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422640-551","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 3 pièces - Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mbao-4746966","Nbre de pièces3","Nbre de salles de bain2","Superficie70","Mbao, Dakar, Sénégal"
"1716422643-552","https://sn.coinafrique.com/categorie/appartements?page=4","Location appartements 4 pièces - Almadies 2","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-almadies-2-4746986","Nbre de pièces4","Nbre de salles de bain2","Superficie90","Almadies 2, Dakar, Sénégal"
